year,team,playerID,name,age,win,lose,WL,ERA,game,starter,closer,complete,shutout,save,outs,hit,run,ER,HR,BB,IBB,K,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,K9,KBB
1998,Nippon Ham Fighters,atsuza001kaz,Kazuyuki Atsuzawa*,25,0,0,-99999,2.25,5,0,3,0,0,0,24,12,2,2,0,5,1,9,0,0,2,39,2.125,13.5,0,5.6,10.1,1.8
1998,Nippon Ham Fighters,gross-001kip,Kip Gross,33,3,4,0.429,3.96,7,7,0,1,0,0,109.00000000000001,30,18,16,1,15,0,11,4,3,0,154,1.239,7.4,0.2,3.7,2.7,0.73
1998,Nippon Ham Fighters,harada001ken,Kenji Harada*,22,0,0,-99999,22.5,2,0,2,0,0,0,6,6,5,5,0,4,0,1,0,0,0,16,5,27,0,18,4.5,0.25
1998,Nippon Ham Fighters,ikoma-001mas,Masaki Ikoma,23,0,0,-99999,1.54,10,0,6,0,0,0,70.00000000000001,13,8,4,1,14,0,15,0,0,1,94,1.157,5,0.4,5.4,5.8,1.07
1998,Nippon Ham Fighters,imai--001kei,Keigo Imai,23,0,0,-99999,18,2,0,0,0,0,0,3,3,2,2,1,0,0,1,0,0,0,6,3,27,9,0,9,-99999
1998,Nippon Ham Fighters,imazek001mas,Masaru Imazeki,27,9,6,0.6,3.74,21,18,3,3,2,0,332,113,54,46,12,40,0,64,4,2,0,478,1.383,9.2,1,3.3,5.2,1.6
1998,Nippon Ham Fighters,ishii-004tak,Takehiro Ishii,33,2,5,0.286,6.22,27,5,5,0,0,0,139,56,35,32,9,17,2,35,3,2,0,211,1.576,10.9,1.7,3.3,6.8,2.06
1998,Nippon Ham Fighters,iwamot001tsu,Tsutomu Iwamoto,27,11,8,0.579,4.11,27,27,0,10,2,0,544.9999999999999,186,90,83,26,59,2,110,6,0,4,780,1.349,9.2,1.3,2.9,5.4,1.86
1998,Nippon Ham Fighters,kanemu001sat,Satoru Kanemura,22,8,8,0.5,2.73,31,15,4,5,1,1,405,124,46,41,12,37,0,85,4,0,0,556,1.193,8.3,0.8,2.5,5.7,2.3
1998,Nippon Ham Fighters,kojima000yos,Yoshihiro Kojima*,30,0,0,-99999,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,6,0,0,54,0,0
1998,Nippon Ham Fighters,kuroki001jun,Junji Kuroki,24,4,3,0.571,4.8,41,0,22,0,0,8,152.00000000000003,56,28,27,7,25,3,25,1,2,2,230,1.599,9.9,1.2,4.4,4.4,1
1998,Nippon Ham Fighters,numata000hir,Hiroshi Numata,25,4,2,0.667,4.24,14,10,2,1,0,0,153,53,28,24,2,30,3,34,2,1,3,235,1.627,9.4,0.4,5.3,6,1.13
1998,Nippon Ham Fighters,orella001raf,Rafael Orellano*,25,1,3,0.25,7.5,14,4,2,0,0,0,90,29,25,25,5,29,0,22,2,0,0,147,1.933,8.7,1.5,8.7,6.6,0.76
1998,Nippon Ham Fighters,schull001eri,Erik Schullstrom,29,7,3,0.7,3,38,0,33,0,0,8,135,31,15,15,1,22,3,52,3,0,0,187,1.178,6.2,0.2,4.4,10.4,2.36
1998,Nippon Ham Fighters,sekine001hir,Hiroyuki Sekine,26,9,7,0.563,3.36,25,25,0,2,1,0,481.9999999999999,159,68,60,21,44,3,75,4,0,3,673,1.263,8.9,1.2,2.5,4.2,1.7
1998,Nippon Ham Fighters,shibak001hir,Hiroshi Shibakusa,28,7,11,0.389,3.9,25,21,1,6,1,0,435.99999999999994,144,71,63,18,42,0,44,11,0,10,620,1.28,8.9,1.1,2.6,2.7,1.05
1998,Nippon Ham Fighters,shimaz001tak,Takeshi Shimazaki,31,0,1,0,3.06,23,0,3,0,0,0,97.00000000000001,29,12,11,2,10,1,20,1,1,0,135,1.206,8.1,0.6,2.8,5.6,2
1998,Nippon Ham Fighters,shimiz001aki,Akio Shimizu*,22,0,1,0,7.45,3,2,0,0,0,0,28.999999999999993,16,9,8,1,5,0,7,0,1,0,47,2.172,14.9,0.9,4.7,6.5,1.4
1998,Nippon Ham Fighters,shimoy001tsu,Tsuyoshi Shimoyanagi*,30,2,3,0.4,3.07,66,1,17,0,0,5,281,74,37,32,8,47,4,71,3,0,3,400,1.292,7.1,0.8,4.5,6.8,1.51
1998,Nippon Ham Fighters,takaha001nor,Noriyuki Takahashi*,27,0,0,-99999,4.04,33,0,4,0,0,0,107.00000000000003,26,18,16,3,15,1,22,1,0,0,150,1.15,6.6,0.8,3.8,5.6,1.47
1998,Orix Blue Wave,ebisu-001nob,Nobuyuki Ebisu,26,0,0,-99999,6.86,11,0,5,0,0,0,63,30,16,16,1,4,0,17,0,0,2,93,1.619,12.9,0.4,1.7,7.3,4.25
1998,Orix Blue Wave,fraser002wil,Willie Fraser,34,5,5,0.5,4.72,24,16,3,1,0,1,326,126,60,57,10,41,3,36,3,2,5,476,1.537,10.4,0.8,3.4,3,0.88
1998,Orix Blue Wave,hirai-001mas,Masafumi Hirai,23,6,3,0.667,2.48,36,3,9,0,0,1,195.99999999999994,50,23,18,8,20,1,48,1,0,3,265,1.071,6.9,1.1,2.8,6.6,2.4
1998,Orix Blue Wave,hoshin001nob,Nobuyuki Hoshino*,32,6,10,0.375,5.12,22,22,0,4,2,0,384.99999999999994,152,76,73,15,47,2,76,2,0,6,570,1.551,10.7,1.1,3.3,5.3,1.62
1998,Orix Blue Wave,hurtad002edw,Edwin Hurtado,28,8,5,0.615,3.74,49,4,23,0,0,7,339,103,53,47,11,54,3,73,4,3,6,474,1.389,8.2,0.9,4.3,5.8,1.35
1998,Orix Blue Wave,itoh--002tak,Takahide Ito,34,3,6,0.333,4.71,16,14,0,0,0,0,218.00000000000003,78,40,38,11,37,0,64,8,0,1,337,1.583,9.7,1.4,4.6,7.9,1.73
1998,Orix Blue Wave,kaneda001mas,Masahiko Kaneda*,29,4,2,0.667,2.79,10,8,2,1,0,0,155.00000000000003,40,19,16,3,16,0,36,0,0,1,200,1.084,7,0.5,2.8,6.3,2.25
1998,Orix Blue Wave,kida--001mas,Masao Kida,29,4,7,0.364,4.62,36,13,22,1,0,16,291.99999999999994,97,54,50,9,36,1,74,4,1,6,420,1.366,9,0.8,3.3,6.8,2.06
1998,Orix Blue Wave,kiyoha000yui,Yuichi Kiyohara*,29,0,0,-99999,2.57,9,0,5,0,0,0,21,8,2,2,0,2,0,8,0,0,0,30,1.429,10.3,0,2.6,10.3,4
1998,Orix Blue Wave,kobaya002hir,Hiroshi Kobayashi,27,10,9,0.526,3.59,31,18,8,1,1,4,399,121,63,53,9,73,7,78,4,0,5,591,1.459,8.2,0.6,4.9,5.3,1.07
1998,Orix Blue Wave,kuriya001sat,Satoshi Kuriyama,24,1,1,0.5,3.86,5,3,1,0,0,0,49.000000000000014,12,7,7,3,9,0,11,0,0,0,67,1.286,6.6,1.7,5,6.1,1.22
1998,Orix Blue Wave,maeda-001kaz,Kazuyuki Maeda,22,3,1,0.75,4.2,20,8,0,8,0,1,90,31,16,14,2,20,0,20,2,1,0,141,1.7,9.3,0.6,6,6,1
1998,Orix Blue Wave,makino001rui,Rui Makino,23,0,0,-99999,13.5,1,0,0,0,0,0,2,0,1,1,0,4,0,1,0,0,0,6,6,0,0,54,13.5,0.25
1998,Orix Blue Wave,maruo-000eij,Eiji Maruo,26,0,0,-99999,6.75,7,3,3,0,0,0,48,19,15,12,2,13,1,8,1,1,1,79,2,10.7,1.1,7.3,4.5,0.62
1998,Orix Blue Wave,mimbs-001mar,Mark Mimbs*,29,2,4,0.333,3.55,13,8,2,0,0,0,152.00000000000003,44,28,20,6,22,1,53,0,0,1,214,1.303,7.8,1.1,3.9,9.4,2.41
1998,Orix Blue Wave,mizuo-001yos,Yoshitaka Mizuo*,30,3,0,1,1.89,55,0,1,0,0,0,100.00000000000001,30,8,7,2,11,2,31,1,0,1,139,1.23,8.1,0.5,3,8.4,2.82
1998,Orix Blue Wave,noda--001koj,Koji Noda,30,0,0,-99999,7.11,4,1,1,0,0,0,18.999999999999996,10,5,5,2,3,0,2,0,0,0,31,2.053,14.2,2.8,4.3,2.8,0.67
1998,Orix Blue Wave,ogura-001his,Hisashi Ogura,27,1,0,1,4.34,12,0,5,0,0,0,55.99999999999999,18,10,9,2,8,2,10,0,0,0,81,1.393,8.7,1,3.9,4.8,1.25
1998,Orix Blue Wave,sato--003yos,Yoshinori Sato,43,0,0,-99999,5.19,8,1,5,0,0,0,25.999999999999993,11,5,5,1,1,0,6,0,0,0,38,1.385,11.4,1,1,6.2,6
1998,Orix Blue Wave,sugimo001kiy,Kiyohiko Sugimoto?,23,0,0,-99999,7.71,3,0,0,0,0,0,14.000000000000002,5,4,4,1,5,0,5,0,0,0,24,2.143,9.6,1.9,9.6,9.6,1
1998,Orix Blue Wave,sugimo001yu-,Yu Sugimoto,25,0,7,0,6.04,16,8,2,1,0,1,143.00000000000003,54,36,32,5,38,1,39,0,1,2,234,1.93,10.2,0.9,7.2,7.4,1.03
1998,Orix Blue Wave,suzuki001tai,Taira Suzuki,28,5,0,1,2.1,45,0,12,0,0,5,154,48,21,12,3,29,0,46,1,3,2,227,1.5,8.4,0.5,5.1,8.1,1.59
1998,Orix Blue Wave,takaha001koi,Koichi Takahashi,26,4,5,0.444,2.9,21,12,2,1,1,0,251.00000000000003,83,27,27,6,29,0,57,4,0,0,353,1.339,8.9,0.6,3.1,6.1,1.97
1998,Orix Blue Wave,toyoda000jir,Jiro Toyoda,31,1,1,0.5,4.33,21,1,6,0,0,0,106.00000000000001,32,20,17,4,17,3,25,3,1,1,154,1.387,8.2,1,4.3,6.4,1.47
1998,Osaka Kintetsu Buffaloes,akahor001mot,Motoyuki Akahori,28,3,3,0.5,4.21,24,4,8,1,1,0,198.99999999999994,70,34,31,3,27,2,31,6,0,0,291,1.462,9.5,0.4,3.7,4.2,1.15
1998,Osaka Kintetsu Buffaloes,iriki-001sat,Satoshi Iriki,31,4,3,0.571,5.48,25,1,4,0,0,0,143.00000000000003,46,30,29,2,26,2,37,2,2,1,208,1.51,8.7,0.4,4.9,7,1.42
1998,Osaka Kintetsu Buffaloes,ishige001hir,Hiroshi Ishige,27,0,1,0,7.23,8,4,2,0,0,0,55.99999999999999,24,16,15,1,19,0,9,0,0,2,97,2.304,11.6,0.5,9.2,4.3,0.47
1998,Osaka Kintetsu Buffaloes,kohda-001isa,Isao Koda,33,4,5,0.444,4.96,23,14,0,0,0,0,267,110,54,49,15,28,1,40,3,3,1,402,1.551,11.1,1.5,2.8,4,1.43
1998,Osaka Kintetsu Buffaloes,koike-001hid,Hideo Koike*,29,7,3,0.7,6.81,18,17,0,1,1,0,234,99,60,59,21,51,0,54,2,0,2,374,1.923,11.4,2.4,5.9,6.2,1.06
1998,Osaka Kintetsu Buffaloes,leftwi001phi,Phil Leftwich,29,3,4,0.429,4.81,19,8,2,0,0,0,201.99999999999994,64,41,36,5,32,2,38,5,0,5,292,1.426,8.6,0.7,4.3,5.1,1.19
1998,Osaka Kintetsu Buffaloes,maekaw001kat,Kat Maekawa*,19,0,0,-99999,-99999,1,0,0,0,0,0,0,1,2,2,0,3,0,0,0,0,1,4,-99999,-99999,-99999,-99999,-99999,0
1998,Osaka Kintetsu Buffaloes,maki--001mas,Masaki Maki*,22,6,6,0.5,3.89,24,16,1,1,1,0,318.99999999999994,103,52,46,11,51,2,79,6,0,1,466,1.448,8.7,0.9,4.3,6.7,1.55
1998,Osaka Kintetsu Buffaloes,mattso001don,Rob Mattson,31,9,7,0.563,3.55,24,15,4,5,1,0,394.9999999999999,109,57,52,9,59,3,74,3,2,1,545,1.276,7.5,0.6,4,5.1,1.25
1998,Osaka Kintetsu Buffaloes,morita001kok,Koki Morita,28,5,1,0.833,2.91,32,0,8,0,0,1,102,30,13,11,3,20,2,19,2,0,1,149,1.471,7.9,0.8,5.3,5,0.95
1998,Osaka Kintetsu Buffaloes,nishik001shi,Shinichi Nishikawa*,31,0,1,0,2.87,61,0,9,0,0,0,141,34,16,15,2,23,1,26,3,0,1,194,1.213,6.5,0.4,4.4,5,1.13
1998,Osaka Kintetsu Buffaloes,nishio000hir,Hiroshi Nishioka*,28,0,0,-99999,4.15,8,0,2,0,0,0,12.999999999999996,5,2,2,1,3,1,2,0,0,0,21,1.846,10.4,2.1,6.2,4.2,0.67
1998,Osaka Kintetsu Buffaloes,okamot001aki,Akira Okamoto,25,8,13,0.381,4.04,30,27,0,4,2,0,474,167,77,71,22,52,2,93,9,0,5,686,1.386,9.5,1.3,3,5.3,1.79
1998,Osaka Kintetsu Buffaloes,otsuka001aki,Akinori Otsuka,26,3,2,0.6,2.11,49,0,44,0,0,35,166,43,19,13,5,25,4,74,3,2,5,235,1.229,7,0.8,4.1,12,2.96
1998,Osaka Kintetsu Buffaloes,sakai-001hir,Hiroki Sakai,26,6,1,0.857,1.97,60,1,23,0,0,0,219,70,21,16,5,32,3,55,3,0,5,307,1.397,8.6,0.6,3.9,6.8,1.72
1998,Osaka Kintetsu Buffaloes,shibat001kaz,Kazuya Shibata*,30,0,0,-99999,4.35,39,0,0,0,0,0,61.99999999999999,21,12,10,2,7,0,14,0,2,0,88,1.355,9.1,0.9,3,6.1,2
1998,Osaka Kintetsu Buffaloes,shinad001aya,Ayahito Shinada,24,0,0,-99999,6.48,6,0,5,0,0,0,24.999999999999996,10,6,6,0,5,0,5,1,0,0,41,1.8,10.8,0,5.4,5.4,1
1998,Osaka Kintetsu Buffaloes,shouse001bri,Brian Shouse*,29,0,2,0,6.49,13,3,6,0,0,0,79.00000000000001,40,20,19,2,13,3,20,0,0,0,127,2.013,13.7,0.7,4.4,6.8,1.54
1998,Osaka Kintetsu Buffaloes,takamu001hir,Hiroshi Takamura,28,8,14,0.364,4.87,25,25,0,4,3,0,477,161,91,86,20,74,5,83,9,0,9,702,1.478,9.1,1.1,4.2,4.7,1.12
1998,Osaka Kintetsu Buffaloes,yachi-000mas,Masaki Yachi*,26,0,1,0,4.76,7,0,1,0,0,0,34,13,6,6,0,5,1,7,0,0,1,50,1.588,10.3,0,4,5.6,1.4
1998,Seibu Lions,bross-001ter,Terry Bross,32,2,3,0.4,5.74,11,7,2,0,0,0,127.00000000000001,35,28,27,9,23,0,28,1,1,3,179,1.37,7.4,1.9,4.9,6,1.22
1998,Seibu Lions,carrar001gio,Giovanni Carrara,30,1,2,0.333,4.91,33,5,11,0,0,1,219.99999999999994,68,44,40,8,40,2,50,4,1,4,325,1.473,8.3,1,4.9,6.1,1.25
1998,Seibu Lions,doi---001yos,Yoshihiro Doi*,21,0,0,-99999,27,1,0,0,0,0,0,4.000000000000001,4,4,4,1,2,0,1,0,0,0,9,4.5,27,6.8,13.5,6.8,0.5
1998,Seibu Lions,hashim001tak,Takehiro Hashimoto*,33,1,4,0.2,3.53,66,0,9,0,0,5,130,30,20,17,4,17,7,27,1,0,3,176,1.085,6.2,0.8,3.5,5.6,1.59
1998,Seibu Lions,hiranu000sad,Sadaharu Hiranuma,33,0,0,-99999,6.75,6,0,1,0,0,0,27.999999999999996,9,7,7,2,6,0,2,0,0,0,42,1.607,8.7,1.9,5.8,1.9,0.33
1998,Seibu Lions,ishii-002tak,Takashi Ishii,26,9,3,0.75,3.29,30,19,3,1,0,0,435,143,59,53,10,44,2,98,7,7,1,616,1.29,8.9,0.6,2.7,6.1,2.23
1998,Seibu Lions,koishi000kiy,Kiyotaka Koishizawa,20,0,0,-99999,3.38,3,0,1,0,0,0,15.999999999999996,4,2,2,2,4,0,2,0,0,0,24,1.5,6.8,3.4,6.8,3.4,0.5
1998,Seibu Lions,mori--001shi,Shinji Mori,23,8,8,0.5,3.81,52,9,27,1,0,5,333,112,53,47,9,55,3,110,0,0,8,490,1.505,9.1,0.7,4.5,8.9,2
1998,Seibu Lions,nishig001fum,Fumiya Nishiguchi,25,13,12,0.52,3.38,33,25,7,8,5,4,543,160,80,68,16,73,0,148,4,1,1,757,1.287,8,0.8,3.6,7.4,2.03
1998,Seibu Lions,nishiz001yuk,Yukihiro Nishizaki,34,1,0,1,0,4,1,1,0,0,0,21,2,0,0,0,2,0,8,0,0,0,24,0.571,2.6,0,2.6,10.3,4
1998,Seibu Lions,shibas001kaz,Kazuhiro Shibasaki,27,1,0,1,3.67,13,1,5,0,0,1,81,27,13,11,2,9,0,19,2,1,0,115,1.333,9,0.7,3,6.3,2.11
1998,Seibu Lions,shinta001hir,Hiroshi Shintani,33,5,8,0.385,3.67,23,16,2,2,1,0,330.99999999999994,113,49,45,11,27,2,72,8,1,5,469,1.269,9.2,0.9,2.2,5.9,2.67
1998,Seibu Lions,shioza001tet,Tetsuya Shiozaki,29,7,5,0.583,4.05,27,17,2,2,1,0,366.99999999999994,130,59,55,13,35,0,76,4,2,1,519,1.349,9.6,1,2.6,5.6,2.17
1998,Seibu Lions,sugiya001ken,Kento Sugiyama*,29,0,0,-99999,2.5,44,0,4,0,0,1,54,21,6,5,1,7,0,11,3,0,0,82,1.556,10.5,0.5,3.5,5.5,1.57
1998,Seibu Lions,takesh001jun,Jun Takeshita*,28,3,0,1,3.06,29,1,11,0,0,0,106.00000000000001,43,14,12,5,13,1,30,1,0,5,160,1.585,11,1.3,3.3,7.6,2.31
1998,Seibu Lions,tanina001shi,Shinji Taninaka,25,1,0,1,2.87,6,1,1,0,0,0,46.99999999999999,15,5,5,3,5,0,9,0,0,0,65,1.277,8.6,1.7,2.9,5.2,1.8
1998,Seibu Lions,teramo000hir,Hirofumi Teramoto,25,1,1,0.5,4.97,9,5,2,0,0,0,87,33,21,16,4,13,0,18,0,2,3,133,1.586,10.2,1.2,4,5.6,1.38
1998,Seibu Lions,tomori001den,Denney Tomori,30,7,4,0.636,2.6,53,0,30,0,0,8,207.99999999999994,67,20,20,4,13,4,68,4,2,1,287,1.154,8.7,0.5,1.7,8.8,5.23
1998,Seibu Lions,toyoda001kiy,Kiyoshi Toyoda,27,4,2,0.667,4.35,7,7,0,0,0,0,118.00000000000001,34,19,19,4,9,0,31,0,0,1,158,1.093,7.8,0.9,2.1,7.1,3.44
1998,Seibu Lions,yokota001his,Hisanori Yokota,30,6,9,0.4,3.35,21,21,0,2,1,0,387,113,56,48,19,47,1,95,1,0,2,542,1.24,7.9,1.3,3.3,6.6,2.02
1998,Yakult Swallows,acre--001mar,Mark Acre,29,0,2,0,2.34,12,11,0,0,0,0,207.99999999999994,47,20,18,6,34,0,58,3,0,1,288,1.168,6.1,0.8,4.4,7.5,1.71
1998,Yakult Swallows,driski001tra,Travis Driskill,26,0,1,0,4.8,7,3,0,0,0,0,45,21,9,8,2,6,1,7,2,0,0,71,1.8,12.6,1.2,3.6,4.2,1.17
1998,Yakult Swallows,hirota001hir,Hiroaki Hirota,34,4,2,0.667,2.56,52,0,17,0,0,7,169,53,19,16,2,12,0,22,2,3,2,230,1.154,8.5,0.3,1.9,3.5,1.83
1998,Yakult Swallows,ishii-001kaz,Kazuhisa Ishii*,24,14,6,0.7,3.3,28,27,0,6,0,0,589,149,78,72,12,105,4,241,8,0,20,834,1.294,6.8,0.6,4.8,11,2.3
1998,Yakult Swallows,itoh--000aki,Akimitsu Ito,35,3,2,0.6,3.88,31,1,14,0,0,0,139,54,26,20,7,19,1,21,2,0,2,204,1.576,10.5,1.4,3.7,4.1,1.11
1998,Yakult Swallows,itoh--001tom,Tomohito Ito,27,6,11,0.353,2.72,29,22,6,6,1,3,475.9999999999999,114,53,48,14,57,3,154,9,3,8,648,1.078,6.5,0.8,3.2,8.7,2.7
1998,Yakult Swallows,katoh-001hir,Hiroto Kato*,29,1,1,0.5,8.44,16,0,3,0,0,0,31.999999999999993,15,10,10,2,6,0,3,1,0,2,52,1.969,12.7,1.7,5.1,2.5,0.5
1998,Yakult Swallows,kawasa001ken,Kenjiro Kawasaki,27,17,10,0.63,3.04,29,28,1,9,3,0,613,195,79,69,22,55,4,94,3,0,4,845,1.223,8.6,1,2.4,4.1,1.71
1998,Yakult Swallows,kitaga000tet,Tetsuya Kitagawa,25,4,4,0.5,3.83,23,11,4,1,0,1,240,85,35,34,7,28,1,44,3,0,4,351,1.413,9.6,0.8,3.2,5,1.57
1998,Yakult Swallows,matsud001shi,Shinji Matsuda*,30,0,2,0,4.14,34,0,8,0,0,0,124.00000000000001,40,21,19,2,22,1,28,4,1,2,188,1.5,8.7,0.4,4.8,6.1,1.27
1998,Yakult Swallows,miyade001ryu,Ryuji Miyade,20,1,0,1,4.5,3,1,1,0,0,0,24,5,4,4,0,14,1,10,0,0,1,41,2.375,5.6,0,15.8,11.3,0.71
1998,Yakult Swallows,nonaka000tet,Tetsuhiro Nonaka,33,0,0,-99999,8.53,16,0,7,0,0,0,57,34,21,18,4,8,1,19,1,0,2,99,2.211,16.1,1.9,3.8,9,2.38
1998,Yakult Swallows,oshio-001ken,Kenichi Oshio,26,0,0,-99999,4.5,2,0,2,0,0,0,6,1,1,1,1,4,0,3,0,0,0,11,2.5,4.5,4.5,18,13.5,0.75
1998,Yakult Swallows,tabata001kaz,Kazuya Tabata,29,3,7,0.3,5.63,12,12,0,1,0,0,192,76,44,40,14,27,0,39,0,0,0,291,1.609,10.7,2,3.8,5.5,1.44
1998,Yakult Swallows,takagi001koj,Koji Takagi*,30,0,3,0,8.31,24,2,1,0,0,0,65,21,23,20,1,15,2,15,4,0,1,103,1.662,8.7,0.4,6.2,6.2,1
1998,Yakult Swallows,takats001shi,Shingo Takatsu,29,2,3,0.4,5.56,42,0,23,0,0,3,136,54,29,28,6,26,3,32,2,0,1,212,1.765,10.7,1.2,5.2,6.4,1.23
1998,Yakult Swallows,watana001his,Hisanobu Watanabe,32,1,5,0.167,4.23,19,9,4,1,0,1,185.00000000000003,56,30,29,9,36,3,49,2,0,1,267,1.492,8.2,1.3,5.3,7.2,1.36
1998,Yakult Swallows,yamabe001fut,Futoshi Yamabe*,27,3,8,0.273,4.57,29,8,6,0,0,0,189,62,33,32,7,36,2,62,2,0,11,284,1.556,8.9,1,5.1,8.9,1.72
1998,Yakult Swallows,yamamo001tat,Tatsuki Yamamoto*,27,7,2,0.778,2.03,35,0,14,0,0,3,146.00000000000003,35,13,11,3,19,1,41,1,1,3,201,1.11,6.5,0.6,3.5,7.6,2.16
1998,Yokohama Bay Stars,awano-001hid,Hideyuki Awano*,33,4,1,0.8,4.67,50,1,8,0,0,0,162,50,29,28,6,22,1,44,4,2,3,237,1.333,8.3,1,3.7,7.3,2
1998,Yokohama Bay Stars,fukumo001kaz,Kazuo Fukumori,21,1,2,0.333,2.89,3,3,0,0,0,0,55.99999999999999,20,8,6,1,6,0,13,1,0,3,82,1.393,9.6,0.5,2.9,6.3,2.17
1998,Yokohama Bay Stars,igaras001hid,Hideki Igarashi,28,5,2,0.714,2.61,40,0,11,0,0,1,124.00000000000001,40,14,12,4,9,0,28,2,0,1,170,1.185,8.7,0.9,2,6.1,3.11
1998,Yokohama Bay Stars,kawaha001ryu,Ryuichi Kawahara*,26,1,0,1,5.47,30,0,6,0,0,0,74,21,15,15,5,21,0,21,1,0,2,113,1.703,7.7,1.8,7.7,7.7,1
1998,Yokohama Bay Stars,kawamu001tak,Takeo Kawamura,26,8,6,0.571,3.32,26,24,1,1,1,0,438.99999999999994,139,60,54,23,46,0,97,2,0,3,610,1.264,8.5,1.4,2.8,6,2.11
1998,Yokohama Bay Stars,mahome001pat,Pat Mahomes,27,0,4,0,5.98,10,8,1,0,0,0,131.00000000000003,61,30,29,4,29,1,24,0,0,3,210,2.061,12.6,0.8,6,4.9,0.83
1998,Yokohama Bay Stars,miura-001dai,Daisuke Miura,24,12,7,0.632,3.18,25,24,0,2,1,0,475.9999999999999,138,64,56,12,60,3,119,3,0,4,656,1.248,7.8,0.7,3.4,6.8,1.98
1998,Yokohama Bay Stars,morina001mas,Masao Morinaka*,24,0,0,-99999,0,6,0,3,0,0,0,14.000000000000002,1,0,0,0,3,0,4,1,0,0,19,0.857,1.9,0,5.8,7.7,1.33
1998,Yokohama Bay Stars,nishi-000kiy,Kiyotaka Nishi,32,0,1,0,4.07,22,0,11,0,0,0,73.00000000000001,32,13,11,2,6,1,9,0,0,1,109,1.562,11.8,0.7,2.2,3.3,1.5
1998,Yokohama Bay Stars,nomura001hir,Hiroki Nomura*,29,13,8,0.619,3.34,28,27,0,3,0,0,532.9999999999999,183,70,66,20,29,0,100,2,2,2,728,1.193,9.3,1,1.5,5.1,3.45
1998,Yokohama Bay Stars,ohka--001tom,Tomo Ohka,22,0,0,-99999,9,2,0,1,0,0,0,6,2,2,2,0,2,0,1,0,0,0,10,2,9,0,9,4.5,0.5
1998,Yokohama Bay Stars,saito-001tak,Takashi Saito,28,13,5,0.722,2.94,34,18,4,1,0,1,430.9999999999999,131,49,47,9,23,1,101,2,0,2,572,1.072,8.2,0.6,1.4,6.3,4.39
1998,Yokohama Bay Stars,sasaki001kaz,Kazuhiro Sasaki,30,1,1,0.5,0.64,51,0,49,0,0,45,168,32,7,4,1,13,0,78,1,1,1,212,0.804,5.1,0.2,2.1,12.5,6
1998,Yokohama Bay Stars,sekigu001ior,Iori Sekiguchi*,26,4,5,0.444,4.1,42,8,5,1,1,0,224.00000000000003,72,38,34,9,32,1,51,0,0,0,312,1.393,8.7,1.1,3.9,6.1,1.59
1998,Yokohama Bay Stars,shimad001nao,Naoya Shimada,28,6,2,0.75,2.36,54,0,14,0,0,1,183,59,18,16,5,24,2,33,5,0,0,262,1.361,8.7,0.7,3.5,4.9,1.38
1998,Yokohama Bay Stars,tokano001his,Hisashi Tokano,23,7,8,0.467,5.17,23,23,0,0,0,0,371,140,79,71,15,39,1,79,5,0,3,539,1.447,10.2,1.1,2.8,5.7,2.03
1998,Yokohama Bay Stars,yokoya001yuk,Yukiya Yokoyama,21,4,4,0.5,3.09,53,0,14,0,0,0,210,62,28,24,5,22,1,59,0,1,3,286,1.2,8,0.6,2.8,7.6,2.68
1998,Yomiuri Giants,cho---001sun,Seong-Min Cho,25,7,6,0.538,2.75,15,15,0,6,3,0,314,96,36,32,4,34,0,83,4,2,2,433,1.242,8.3,0.3,2.9,7.1,2.44
1998,Yomiuri Giants,enoki-000yas,Yasuhiro Enoki,26,1,0,1,19.29,5,0,2,0,0,0,14.000000000000002,9,10,10,1,3,0,0,2,0,0,27,2.571,17.4,1.9,5.8,0,0
1998,Yomiuri Giants,galvez001bal,Balvino Gálvez,34,9,7,0.563,3.21,18,18,0,7,0,0,411.99999999999994,136,57,49,10,39,2,85,9,1,1,588,1.274,8.9,0.7,2.6,5.6,2.18
1998,Yomiuri Giants,hirama001kaz,Kazuhiro Hiramatsu*,24,0,2,0,4.81,29,1,9,0,0,0,101.00000000000003,35,19,18,4,16,0,32,1,0,2,146,1.515,9.4,1.1,4.3,8.6,2
1998,Yomiuri Giants,iriki-001yus,Yusaku Iriki,25,7,2,0.778,3.58,30,11,7,1,0,0,294,70,39,39,9,38,1,99,2,0,1,397,1.102,6.4,0.8,3.5,9.1,2.61
1998,Yomiuri Giants,kaneis000aki,Akihito Kaneishi,37,0,2,0,5.68,13,0,4,0,0,2,37.99999999999999,20,15,8,2,6,0,6,0,0,1,63,2.053,14.2,1.4,4.3,4.3,1
1998,Yomiuri Giants,kashiw001tak,Takashi Kashiwada*,27,0,0,-99999,0,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,6,0.5,4.5,0,0,0,-99999
1998,Yomiuri Giants,kawagu000kaz,Kazuhisa Kawaguchi*,38,0,0,-99999,4.61,17,0,3,0,0,0,40.99999999999999,15,8,7,1,9,1,9,0,1,1,62,1.756,9.9,0.7,5.9,5.9,1
1998,Yomiuri Giants,kimura001ryu,Ryuji Kimura,27,0,0,-99999,9,2,0,0,0,0,0,6,3,2,2,1,1,0,2,0,0,0,9,2,13.5,4.5,4.5,9,2
