id,game,PA,AB,run,hit,single,double,triple,HR,RBI,steal,CS,BB,SO,AVG,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
takeda001mas,214,44,41,0,1,1,0,0,0,1,0,0,1,21,0.024390243902439025,0.045454545454545456,0.024390243902439025,0.06984478935698449,1,1,0,2,0,0
takeda002mas,133,26,25,4,7,7,0,0,0,2,0,0,1,6,0.28,0.3076923076923077,0.28,0.5876923076923077,7,0,0,0,0,0
takega000shi,977,3736,3352,396,891,681,125,14,71,301,57,59,272,359,0.26581145584725535,0.3198174006444683,0.375,0.6948174006444683,1257,60,28,72,12,5
takeha001nao,441,1050,913,93,194,121,45,1,27,124,6,7,107,214,0.21248630887185105,0.2976878612716763,0.35268346111719606,0.6503713223888723,322,21,8,10,12,1
takei-000edd,185,459,433,25,86,71,10,3,2,34,5,1,15,78,0.19861431870669746,0.22489082969432314,0.24942263279445728,0.4743134624887804,108,8,2,8,1,0
takemi000tos,126,275,243,27,46,33,8,0,5,23,2,1,29,28,0.18930041152263374,0.27636363636363637,0.2839506172839506,0.5603142536475869,69,5,1,2,NA,NA
takemo000kat,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
takemo000sug,9,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA
takemo000yuk,32,9,9,1,2,1,1,0,0,1,0,0,0,3,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5555555555555556,3,0,0,0,0,0
takemu000kaz,119,116,101,6,17,16,1,0,0,6,5,0,3,32,0.16831683168316833,0.17391304347826086,0.1782178217821782,0.3521308652604391,18,1,0,11,1,0
takemu000mot,8,12,11,1,1,0,0,0,1,1,0,0,1,1,0.09090909090909091,0.16666666666666666,0.36363636363636365,0.5303030303030303,4,1,0,0,NA,NA
takena000ats,262,307,288,24,47,33,9,1,4,21,6,4,5,71,0.16319444444444445,0.17434210526315788,0.24305555555555555,0.41739766081871343,70,8,1,10,3,1
takeno000mas,1371,4873,4357,525,1085,702,157,10,216,606,63,40,310,599,0.24902455818223548,0.3219220457826356,0.4383750286894652,0.7602970744721008,1910,106,166,16,24,16
takeno000mit,247,216,198,29,46,40,5,1,0,4,5,5,13,24,0.23232323232323232,0.2744186046511628,0.2676767676767677,0.5420953723279305,53,2,0,4,1,0
takeno000tor,38,78,74,3,13,11,1,0,1,3,1,2,4,23,0.17567567567567569,0.21794871794871795,0.22972972972972974,0.44767844767844767,17,1,0,0,0,0
takeno001tat,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
takeok000ryu,97,212,190,22,46,39,3,3,1,11,3,1,10,53,0.24210526315789474,0.27014218009478674,0.30526315789473685,0.5754053379895236,58,4,1,10,1,1
takeok001kaz,38,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
takesh000mit,440,1016,981,66,236,161,54,4,17,121,4,9,24,176,0.24057084607543322,0.2598814229249012,0.35575942915392456,0.6156408520788257,349,34,3,4,4,0
takesh000mot,6,6,5,1,2,2,0,0,0,1,0,0,0,0,0.4,0.4,0.4,0.8,2,0,0,0,1,0
takesh001shi,53,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
takesu000shi,127,234,221,21,47,37,6,3,1,18,4,1,2,21,0.21266968325791855,0.21030042918454936,0.28054298642533937,0.49084341560988876,62,3,0,10,NA,NA
takeuc000hir,263,168,152,12,23,21,1,0,1,3,0,0,5,42,0.1513157894736842,0.16666666666666666,0.17763157894736842,0.3442982456140351,27,2,0,11,0,0
takeuc000kaz,118,151,137,9,22,18,4,0,0,8,0,0,12,38,0.16058394160583941,0.22666666666666666,0.1897810218978102,0.4164476885644769,26,2,0,1,NA,NA
takeuc001hir,47,45,45,1,5,3,1,0,1,1,0,0,0,12,0.1111111111111111,0.1111111111111111,0.2,0.3111111111111111,9,1,0,0,0,0
takeuc001his,5,4,4,0,1,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,1,0,0,0,0,0
takeuc001shi,786,1295,1154,120,256,186,44,4,22,110,4,3,104,237,0.2218370883882149,0.2919254658385093,0.3240901213171577,0.616015587155667,374,21,16,14,7,5
takeuc001yos,192,128,113,4,12,10,1,0,1,5,0,0,2,52,0.10619469026548672,0.1171875,0.1415929203539823,0.2587804203539823,16,4,1,12,0,0
takeya000dai,29,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
takeya001shi,412,911,799,45,143,112,24,2,5,61,1,1,57,223,0.17897371714643304,0.2334070796460177,0.2327909887359199,0.4661980683819376,186,18,11,37,7,11
taki--000hid,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
taki--000yas,456,740,665,73,126,87,17,7,15,55,10,6,52,120,0.18947368421052632,0.2503401360544218,0.3037593984962406,0.5540995345506624,202,18,6,12,5,1
taki--000yos,206,289,270,16,51,41,10,0,0,5,0,3,4,45,0.18888888888888888,0.1903114186851211,0.22592592592592592,0.416237344611047,61,3,0,15,NA,NA
takiga000hir,96,73,68,8,11,10,1,0,0,5,8,1,3,22,0.16176470588235295,0.20833333333333334,0.17647058823529413,0.38480392156862747,12,0,1,0,1,0
takina000ryo,35,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
takino000kan,59,48,46,9,8,7,0,1,0,0,4,1,2,8,0.17391304347826086,0.20833333333333334,0.21739130434782608,0.4257246376811594,10,0,0,0,0,0
takita000mas,1211,4166,3699,385,949,696,183,29,41,387,72,65,421,399,0.2565558258988916,0.33589990375360923,0.3549608002162747,0.690860703969884,1313,55,26,10,NA,NA
takiuc000yas,680,1166,1051,120,199,143,35,8,13,88,32,21,64,307,0.18934348239771645,0.23666092943201378,0.27497621313035203,0.5116371425623658,289,21,12,35,4,NA
takiza000nat,64,108,101,17,22,18,2,1,1,5,1,1,4,25,0.21782178217821782,0.24074074074074073,0.2871287128712871,0.5278694536120279,29,2,0,3,0,0
takumi001mas,433,1165,1022,143,259,208,28,13,10,70,49,26,104,168,0.2534246575342466,0.3186907838070629,0.3356164383561644,0.6543072221632273,343,5,7,28,4,0
takuwa000mot,170,237,209,11,27,21,4,0,2,11,0,0,15,93,0.1291866028708134,0.17796610169491525,0.17703349282296652,0.35499959451788177,37,2,0,12,1,NA
tamadu000yoj,1645,5434,4873,574,1282,1004,192,47,39,367,158,122,442,664,0.2630822901703263,0.321996303142329,0.34578288528627127,0.6677791884286003,1685,44,18,77,24,13
tamaga000kao,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
tamai-000hid,7,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0
tamai-000nob,43,47,42,3,3,2,0,1,0,1,0,0,2,28,0.07142857142857142,0.10638297872340426,0.11904761904761904,0.2254305977710233,5,0,0,3,0,0
tamaki000har,70,78,73,7,15,9,4,0,2,6,3,1,5,25,0.2054794520547945,0.2564102564102564,0.3424657534246575,0.598876009834914,25,1,0,0,0,NA
tamaki001shi,263,32,23,1,1,1,0,0,0,3,0,0,4,14,0.043478260869565216,0.16129032258064516,0.043478260869565216,0.20476858345021037,1,0,0,4,1,0
tamaki001tom,119,108,98,14,22,18,4,0,0,6,0,0,5,24,0.22448979591836735,0.25925925925925924,0.2653061224489796,0.5245653817082389,26,1,1,4,0,0
tamaki001yut,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tamako000tad,23,90,78,11,25,17,5,1,2,12,5,1,8,4,0.32051282051282054,0.37777777777777777,0.48717948717948717,0.864957264957265,38,2,1,3,NA,NA
tamamu000sho,35,58,54,1,11,9,2,0,0,6,0,0,1,32,0.2037037037037037,0.20689655172413793,0.24074074074074073,0.44763729246487866,13,0,0,3,0,0
tamano001hir,123,283,260,22,54,42,8,0,4,26,2,0,14,53,0.2076923076923077,0.24468085106382978,0.2846153846153846,0.5292962356792144,74,5,1,7,1,0
tamaya001ken,6,4,4,0,1,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0
tameik000tos,172,355,321,24,49,36,7,0,6,16,7,2,22,75,0.1526479750778816,0.2033898305084746,0.23052959501557632,0.43391942552405094,74,7,1,10,1,0
tamiya000ken,1448,5301,4741,635,1415,973,282,55,105,591,190,61,413,446,0.2984602404556001,0.36594615092908606,0.447584897700907,0.813531048629993,2122,94,102,18,NA,NA
tamiya000yua,31,60,57,6,13,9,2,0,2,9,3,0,1,13,0.22807017543859648,0.23333333333333334,0.3684210526315789,0.6017543859649123,21,0,0,2,0,0
tamura000isa,24,6,5,0,1,1,0,0,0,0,0,0,0,3,0.2,0.16666666666666666,0.2,0.3666666666666667,1,0,0,1,0,0
tamura000mas,96,55,44,1,5,5,0,0,0,0,0,0,4,22,0.11363636363636363,0.16363636363636364,0.11363636363636363,0.2772727272727273,5,3,0,7,0,0
tamura000shu,10,22,22,3,8,6,2,0,0,0,0,0,0,6,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.8181818181818181,10,1,0,0,0,0
tamura000tat,921,2727,2346,184,521,400,85,17,19,239,19,11,219,500,0.22208013640238705,0.27800369685767096,0.2971014492753623,0.5751051461330332,697,52,12,128,22,1
tamura000tom,14,21,19,0,4,4,0,0,0,1,0,0,0,4,0.21052631578947367,0.19047619047619047,0.21052631578947367,0.40100250626566414,4,1,0,2,0,0
tamura001fug,1552,5126,4452,467,1123,819,178,16,110,486,35,29,453,819,0.2522461814914645,0.315603532875368,0.37353998203054806,0.6891435149059161,1663,111,32,158,31,9
tamura001hit,1342,4549,4140,531,1162,751,202,14,195,643,43,31,333,962,0.2806763285024155,0.340914109074851,0.47753623188405797,0.818450340958909,1977,94,49,7,20,14
tamura001kei,62,86,80,6,16,12,4,0,0,1,1,0,5,9,0.2,0.2441860465116279,0.25,0.4941860465116279,20,4,0,1,0,0
tamura001tsu,165,18,15,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,3,0,0
tanaam000eij,83,281,263,39,73,61,10,1,1,14,26,11,18,32,0.27756653992395436,0.3238434163701068,0.33460076045627374,0.6584441768263805,88,4,0,0,NA,NA
tanabe000hay,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tanabe000man,186,167,144,6,20,16,4,0,0,4,0,0,8,74,0.1388888888888889,0.17365269461077845,0.16666666666666666,0.3403193612774451,24,0,1,14,0,0
tanabe000osa,194,178,168,10,24,18,4,1,1,9,0,0,4,47,0.14285714285714285,0.16292134831460675,0.19642857142857142,0.3593499197431782,33,4,1,5,0,0
tanabe000yos,419,732,690,51,151,108,32,1,10,66,2,2,26,131,0.21884057971014492,0.24896836313617607,0.3115942028985507,0.5605625660347268,215,23,4,7,5,2
tanabe001nor,1229,3837,3461,374,926,657,170,12,87,442,60,38,181,469,0.2675527304247327,0.2956636005256242,0.39901762496388327,0.6946812254895074,1381,97,18,145,32,6
tanaka000har,2,2,2,0,1,0,1,0,0,0,0,0,0,1,0.5,0.5,1,1.5,2,0,0,0,0,0
tanaka000hei,7,6,6,2,1,1,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,1,0,0,0,0
tanaka000ich,404,606,543,51,102,73,21,1,7,43,3,4,49,117,0.1878453038674033,0.25496688741721857,0.26887661141804786,0.5238434988352665,146,12,3,9,NA,NA
tanaka000jun,4,7,7,1,1,1,0,0,0,0,0,0,0,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1,0,0,0,0,NA
tanaka000kih,152,105,95,1,9,9,0,0,0,2,0,0,5,38,0.09473684210526316,0.13333333333333333,0.09473684210526316,0.22807017543859648,9,1,0,5,0,0
tanaka000kos,1122,4223,3645,530,945,692,151,35,67,341,130,72,432,790,0.25925925925925924,0.34509056244041947,0.3750342935528121,0.7201248559932316,1367,37,71,48,27,15
tanaka000kus,1108,3369,3138,348,805,605,102,22,76,331,77,65,152,509,0.25653282345442957,0.29806259314456035,0.375717017208413,0.6737796103529734,1179,96,43,22,14,2
tanaka000mam,614,1357,1264,100,307,230,43,20,14,139,15,12,63,232,0.24287974683544303,0.2785185185185185,0.34177215189873417,0.6202906704172526,432,40,6,17,7,NA
tanaka000nar,89,342,312,31,84,71,8,2,3,28,8,6,19,16,0.2692307692307692,0.30409356725146197,0.33653846153846156,0.6406320287899235,105,4,1,10,NA,NA
tanaka000sue,3,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
tanaka000ter,156,131,115,8,14,12,2,0,0,4,0,0,6,35,0.12173913043478261,0.15267175572519084,0.1391304347826087,0.29180219050779954,16,3,0,10,NA,NA
tanaka000tom,55,11,8,0,1,1,0,0,0,0,0,0,0,5,0.125,0.09090909090909091,0.125,0.2159090909090909,1,0,0,3,0,0
tanaka000toy,70,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,0
tanaka000tsu,332,531,500,32,85,64,16,1,4,22,1,0,10,104,0.17,0.17890772128060264,0.23,0.40890772128060265,115,7,0,21,0,0
tanaka001aki,13,16,16,0,1,1,0,0,0,0,0,0,0,7,0.0625,0.0625,0.0625,0.125,1,2,0,0,0,0
tanaka001chi,31,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tanaka001dai,57,89,79,2,14,10,3,0,1,3,0,0,6,17,0.17721518987341772,0.23863636363636365,0.25316455696202533,0.491800920598389,20,2,1,2,1,1
tanaka001hir,1292,4540,3823,423,1018,826,142,19,31,351,33,20,345,492,0.2662830238032958,0.3120017714791851,0.3376929113261836,0.6496946828053687,1291,103,46,302,24,5
tanaka001ich,7,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
tanaka001kaz,341,376,327,58,75,68,6,0,1,13,15,14,26,66,0.22935779816513763,0.26861702127659576,0.25688073394495414,0.5254977552215498,84,2,0,23,0,2
tanaka001ken,1619,6143,5319,696,1499,1195,208,48,48,486,203,83,565,769,0.2818198909569468,0.3457133507853403,0.36604624929498025,0.7117596000803206,1947,41,49,179,31,19
tanaka001mit,27,29,28,0,2,2,0,0,0,0,0,0,1,12,0.07142857142857142,0.10344827586206896,0.07142857142857142,0.1748768472906404,2,1,0,0,0,0
tanaka001miz,76,133,122,17,30,21,8,1,0,11,5,3,8,20,0.2459016393442623,0.2857142857142857,0.32786885245901637,0.6135831381733021,40,1,0,3,0,0
tanaka001shu,623,1023,871,138,200,174,18,5,3,52,38,18,86,176,0.2296211251435132,0.2801175318315377,0.27210103329506313,0.5522185651266008,237,15,0,64,2,8
tanaka001tos,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tanaka001yos,42,26,21,1,0,0,0,0,0,1,0,0,1,11,0,0.038461538461538464,0,0.038461538461538464,0,1,0,4,0,0
tanaka001yuk,71,37,28,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,9,0,0
tanaka002aki,27,5,5,3,1,1,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,1,0,0,0,0,0
tanaka002dai,31,62,52,0,7,4,3,0,0,1,0,0,3,8,0.1346153846153846,0.24193548387096775,0.19230769230769232,0.43424317617866004,10,0,5,2,0,2
tanaka002ken,40,14,13,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0
tanaka002mas,220,392,347,49,76,63,12,0,1,24,9,1,26,87,0.21902017291066284,0.2641025641025641,0.2622478386167147,0.5263504027192788,91,5,1,16,2,1
tanaka002mit,371,377,333,29,47,46,0,1,0,15,1,0,21,94,0.14114114114114115,0.1830238726790451,0.14714714714714713,0.33017101982619224,49,7,1,22,0,0
tanaka002shu,286,594,519,54,118,92,15,4,7,41,10,1,52,111,0.22736030828516376,0.2903225806451613,0.31213872832369943,0.6024613089688607,162,9,1,17,5,1
tanaka002tak,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tanaka002tat,26,51,45,2,6,6,0,0,0,1,1,0,5,14,0.13333333333333333,0.21568627450980393,0.13333333333333333,0.34901960784313724,6,2,0,1,0,0
tanaka002tos,89,278,256,29,72,64,8,0,0,20,7,2,16,18,0.28125,0.31654676258992803,0.3125,0.6290467625899281,80,11,0,6,NA,NA
tanaka002yuk,2238,8465,7673,974,2012,1298,394,33,287,1026,40,43,631,1416,0.2622181676006777,0.3209612181774923,0.4343802945392936,0.755341512716786,3333,191,55,47,59,35
tanaka003aki,281,152,138,11,27,20,4,2,1,9,0,0,3,29,0.1956521739130435,0.20394736842105263,0.2753623188405797,0.47930968726163237,38,3,1,10,0,0
tanaka003hir,115,24,22,18,2,2,0,0,0,0,5,5,1,8,0.09090909090909091,0.125,0.09090909090909091,0.2159090909090909,2,0,0,1,0,0
tanaka003kaz,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tanaka003mas,247,50,45,0,4,3,1,0,0,4,0,0,0,20,0.08888888888888889,0.08163265306122448,0.1111111111111111,0.19274376417233557,5,1,0,4,1,0
tanaka003tak,1429,3447,3166,191,619,539,59,13,8,173,20,26,191,434,0.19551484523057486,0.2376237623762376,0.229943145925458,0.4675669083016956,728,51,6,71,13,12
tanaka003tat,45,48,42,4,3,2,1,0,0,1,4,3,1,11,0.07142857142857142,0.125,0.09523809523809523,0.22023809523809523,4,2,2,3,0,0
tanaka003yos,92,78,69,3,8,8,0,0,0,1,0,0,2,32,0.11594202898550725,0.1282051282051282,0.11594202898550725,0.24414715719063546,8,1,0,7,0,0
tanaka004aki,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
tanaka004kaz,528,1177,1047,173,229,162,32,4,31,92,46,22,107,293,0.218720152817574,0.289002557544757,0.3457497612225406,0.6347523187672977,362,14,3,16,4,1
tanaka004mas,39,28,27,10,4,1,3,0,0,0,0,3,0,8,0.14814814814814814,0.14285714285714285,0.25925925925925924,0.4021164021164021,7,0,0,1,0,0
tanaka004tak,58,80,70,9,18,13,2,0,3,8,0,0,5,23,0.2571428571428571,0.3,0.4142857142857143,0.7142857142857143,29,0,1,4,0,0
tanaka004tat,32,33,33,2,10,8,2,0,0,1,0,0,0,6,0.30303030303030304,0.30303030303030304,0.36363636363636365,0.6666666666666667,12,2,0,0,NA,NA
tanaka004yuk,328,724,603,81,154,138,14,2,0,39,25,25,63,82,0.25538971807628524,0.301521438450899,0.28524046434494194,0.586761902795841,172,6,1,56,1,1
tanaka005mas,162,229,206,25,49,36,7,1,5,24,1,1,16,32,0.23786407766990292,0.29955947136563876,0.35436893203883496,0.6539284034044737,73,9,3,2,2,0
tanba-000ken,37,65,63,5,9,4,4,0,1,4,0,0,1,15,0.14285714285714285,0.15384615384615385,0.25396825396825395,0.4078144078144078,16,1,0,1,0,0
tanebe000nor,161,51,46,1,3,3,0,0,0,1,0,0,0,23,0.06521739130434782,0.058823529411764705,0.06521739130434782,0.12404092071611253,3,1,0,5,0,0
taneda000hir,212,260,231,20,47,40,6,1,0,13,0,0,8,38,0.20346320346320346,0.21153846153846154,0.23809523809523808,0.4496336996336996,55,4,0,21,NA,NA
taneda000kun,183,290,264,29,50,35,6,2,7,31,8,4,18,38,0.1893939393939394,0.24390243902439024,0.3068181818181818,0.5507206208425721,81,6,2,3,NA,NA
taneda001hit,1434,4768,4176,501,1102,824,183,24,71,401,76,41,341,586,0.2638888888888889,0.31197301854974707,0.3702107279693487,0.6821837465190957,1546,91,37,190,24,12
taneic000ats,49,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tanemo000mas,1190,3264,3024,213,736,585,99,23,29,247,21,18,136,255,0.24338624338624337,0.28272251308900526,0.3201058201058201,0.6028283331948254,968,92,46,41,17,17
tani--000shi,279,675,559,58,116,92,17,2,5,57,12,5,51,107,0.2075134168157424,0.25892857142857145,0.27191413237924866,0.5308427038078201,152,10,7,55,3,0
tani--001hir,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tani--001tet,198,369,334,19,70,46,21,1,2,27,1,2,19,75,0.20958083832335328,0.24250681198910082,0.2964071856287425,0.5389139976178433,99,6,0,14,2,0
tani--001yos,1888,7084,6401,815,1928,1419,355,21,133,741,167,51,534,713,0.3012029370410873,0.3546462063086104,0.42555850648336196,0.7802047127919723,2724,159,34,69,46,21
tani--002hir,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanida000hir,811,1614,1501,111,339,257,53,7,22,170,7,6,86,280,0.22584943371085942,0.26786824114356744,0.3144570286475683,0.5823252697911357,472,38,6,16,NA,NA
taniga000ken,262,253,219,48,47,32,10,4,1,24,5,6,24,69,0.2146118721461187,0.29880478087649404,0.3105022831050228,0.6093070639815168,68,2,4,4,2,0
taniga000mas,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
taniga000tsu,21,25,25,1,4,3,1,0,0,0,0,0,0,6,0.16,0.16,0.2,0.36,5,0,0,0,0,0
tanigu000aki,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
tanigu000yuy,272,636,581,67,140,110,20,3,7,42,15,3,37,164,0.24096385542168675,0.2807570977917981,0.3218588640275387,0.6026159618193367,187,6,1,15,2,1
tanigu001kun,41,27,22,1,3,3,0,0,0,2,0,0,1,14,0.13636363636363635,0.14814814814814814,0.13636363636363635,0.2845117845117845,3,0,0,4,0,0
taniki000kyo,737,1553,1377,206,355,264,61,9,21,93,48,32,135,222,0.25780682643427744,0.3247422680412371,0.3609295570079884,0.6856718250492255,497,17,14,26,1,3
tanimo000min,1099,2972,2759,173,708,546,107,9,46,360,16,12,145,236,0.25661471547662196,0.2967741935483871,0.3519391083725988,0.6487133019209859,971,95,21,20,27,7
tanimo001kei,83,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
tanimu000tom,293,359,326,8,34,32,2,0,0,5,0,0,6,118,0.10429447852760736,0.11142061281337047,0.11042944785276074,0.22185006066613122,36,11,0,27,0,0
tanina001shi,115,69,60,2,6,6,0,0,0,0,0,0,1,29,0.1,0.10144927536231885,0.1,0.20144927536231885,6,0,0,8,0,0
tanino000aki,30,31,30,5,4,4,0,0,0,1,0,1,1,10,0.13333333333333333,0.16129032258064516,0.13333333333333333,0.2946236559139785,4,0,0,0,0,0
tanino000shi,7,8,7,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0
taniok000kiy,115,109,105,7,15,12,1,0,2,6,0,0,2,16,0.14285714285714285,0.1559633027522936,0.20952380952380953,0.3654871122761031,22,5,0,2,0,0
taniok000tap,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tanish001mot,3021,10335,8774,844,2108,1466,393,20,229,1040,32,22,1133,1838,0.2402552997492592,0.3265842499756644,0.36790517437884657,0.694489424354511,3228,236,114,252,62,158
tanoku000tos,746,1546,1336,155,317,204,56,7,50,152,10,15,156,352,0.2372754491017964,0.3177083333333333,0.40194610778443113,0.7196544411177644,537,25,15,29,10,15
tanoue001hid,470,1501,1377,125,340,226,61,3,50,184,0,4,61,337,0.24691358024691357,0.27535258562793824,0.4045025417574437,0.6798551273853819,557,40,9,42,12,6
tanoue001kei,14,6,5,0,0,0,0,0,0,0,0,0,1,4,0,0.16666666666666666,0,0.16666666666666666,0,1,0,0,0,0
tao---000yas,1683,5977,5414,738,1560,1134,241,36,149,574,58,62,467,644,0.28814185445142226,0.3429147755925366,0.42851865533801253,0.7714334309305491,2320,93,13,55,28,36
taoka-000tos,52,85,74,5,10,9,1,0,0,3,1,0,9,24,0.13513513513513514,0.2235294117647059,0.14864864864864866,0.37217806041335455,11,4,0,2,NA,NA
tarasc001ant,102,422,380,40,91,58,13,1,19,57,1,7,38,88,0.2394736842105263,0.30861244019138756,0.42894736842105263,0.7375598086124402,163,7,0,0,4,0
tarui-000kat,251,320,305,23,55,45,5,1,4,22,1,0,5,65,0.18032786885245902,0.19122257053291536,0.24262295081967214,0.43384552135258747,74,4,1,8,NA,NA
tarui-000nob,12,10,9,1,1,1,0,0,0,0,0,0,1,2,0.1111111111111111,0.2,0.1111111111111111,0.3111111111111111,1,1,0,0,NA,NA
tasaka000mas,23,14,12,1,1,1,0,0,0,0,0,0,1,3,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.22619047619047616,1,0,0,1,0,0
tashir000sho,241,185,165,42,29,21,2,4,2,16,9,8,14,51,0.17575757575757575,0.24456521739130435,0.2727272727272727,0.517292490118577,45,1,2,3,1,0
tashir000ter,54,43,42,1,2,2,0,0,0,1,0,0,0,17,0.047619047619047616,0.046511627906976744,0.047619047619047616,0.09413067552602436,2,0,0,1,0,NA
tashir000tom,1526,5505,4961,625,1321,802,220,21,278,867,29,34,459,1081,0.26627696029026404,0.3308890925756187,0.4872001612578109,0.8180892538334297,2417,136,25,10,50,36
tateis000mit,267,522,463,64,110,72,22,5,11,49,7,5,37,59,0.23758099352051837,0.29174664107485604,0.3779697624190065,0.6697164034938625,175,16,5,16,1,0
tateis001nao,39,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
tateno000kaz,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tateok001soi,450,1076,987,113,244,208,22,10,4,54,41,14,61,189,0.24721377912867273,0.293569431500466,0.30192502532928067,0.5954944568297467,298,7,10,15,3,1
tateya001sho,282,433,364,16,32,26,4,0,2,15,0,0,21,208,0.08791208791208792,0.12240184757505773,0.11538461538461539,0.23778646295967312,42,9,0,48,0,0
tatsui000kun,94,230,210,31,45,32,10,1,2,9,14,3,14,36,0.21428571428571427,0.2663755458515284,0.3,0.5663755458515284,63,0,2,3,1,0
tatsuk000mit,1334,4186,3636,311,895,712,131,1,51,358,17,15,331,402,0.24614961496149615,0.30976430976430974,0.3248074807480748,0.6345717905123845,1181,110,62,129,28,88
tatsum000haj,354,305,280,10,31,27,4,0,0,8,0,0,13,86,0.11071428571428571,0.14426229508196722,0.125,0.2692622950819672,35,2,0,12,0,0
tatsum000ryo,611,2065,1782,234,437,317,64,14,42,163,55,23,192,459,0.2452300785634119,0.32233009708737864,0.3675645342312009,0.6898946313185795,655,22,35,51,5,2
tatsun001kaz,2586,10033,8716,1175,2480,1784,487,38,171,1037,135,91,1086,1007,0.28453418999541075,0.36451224407868327,0.40798531436438734,0.7724975584430707,3556,174,66,96,69,45
tatum-001jar,31,83,78,6,15,10,4,0,1,9,1,0,4,13,0.19230769230769232,0.23170731707317074,0.28205128205128205,0.5137585991244528,22,4,0,0,1,0
tatum-002jam,51,159,139,27,43,23,7,0,13,25,4,1,16,28,0.30935251798561153,0.3924050632911392,0.6402877697841727,1.0326928330753118,89,2,3,0,1,3
tawata000shi,44,8,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
taylor008rob,358,1408,1265,145,328,244,45,9,30,113,11,7,99,107,0.2592885375494071,0.32145402708481824,0.38023715415019765,0.701691181235016,481,48,24,15,5,5
